EmpID,OrderNum,OrderDate,OrderType,Quantity,Price,Discount,OrderTotal,OrderDate_null
900012972,1102261,2018-03-14,Wholesale,78,119.0,23.8,9258.2,False
900012972,1102347,2018-03-28,Wholesale,11,10.99,2.2,118.69,False
900012972,1102367,2018-03-31,Wholesale,7,12.0,2.4,81.6,False
900012972,1102370,2018-04-01,Wholesale,6,49.0,9.8,284.2,False
900012972,1102393,2018-04-04,Retail,1,7.99,0.0,7.99,False
900012972,1102398,2018-04-05,Wholesale,8,4.99,1.0,38.92,False
900012972,1102508,2018-04-21,Wholesale,11,42.99,8.6,464.29,False
900012972,1102515,2018-04-22,Wholesale,12,19.5,3.9,230.1,False
900012972,1102546,2018-04-27,Wholesale,24,24.95,4.99,593.81,False
900012972,1102545,2018-04-27,Retail,1,4.99,0.0,4.99,False
900012972,1102574,2018-05-02,Wholesale,5,8.99,1.8,43.15,False
900012972,1102605,2018-05-06,Retail,1,54.0,0.0,54.0,False
900012972,1102632,2018-05-08,Retail,1,4.99,0.0,4.99,False
900012972,1102635,2018-05-09,Retail,1,12.0,0.0,12.0,False
900012972,1102637,2018-05-09,Wholesale,6,250.0,50.0,1450.0,False
900012972,1102815,2018-06-06,Wholesale,7,44.95,8.99,305.66,False
900012972,1102819,2018-06-07,Wholesale,7,89.0,17.8,605.2,False
900012972,1102838,2018-06-09,Retail,1,13.99,0.0,13.99,False
900012972,1102839,2018-06-09,Wholesale,9,179.0,35.8,1575.2,False
900012972,1102860,2018-06-12,Retail,2,179.0,0.0,358.0,False
900012972,1102870,2018-06-13,Wholesale,86,27.5,5.5,2359.5,False
900012972,1102871,2018-06-14,Wholesale,6,7.99,1.6,46.34,False
900012972,1102991,2018-06-29,Wholesale,12,69.0,13.8,814.2,False
900012972,1103023,2018-07-03,Retail,1,7.99,0.0,7.99,False
900012972,1103107,2018-07-13,Retail,1,395.0,0.0,395.0,False
900012972,1103109,2018-07-14,Wholesale,11,16.99,3.4,183.49,False
900012972,1103113,2018-07-14,Retail,2,189.0,0.0,378.0,False
900012972,1103125,2018-07-16,Wholesale,6,167.0,33.4,968.6,False
900012972,1103187,2018-07-23,Retail,1,17.5,0.0,17.5,False
900012972,1103189,2018-07-24,Retail,1,12.0,0.0,12.0,False
900012972,1103198,2018-07-25,Wholesale,8,225.0,45.0,1755.0,False
900012972,1103215,2018-07-27,Wholesale,5,16.75,3.35,80.4,False
900012972,1103263,2018-08-02,Retail,1,179.0,0.0,179.0,False
900012972,1103324,2018-08-11,Retail,2,189.0,0.0,378.0,False
900012972,1103325,2018-08-11,Wholesale,8,549.0,109.8,4282.2,False
900012972,1103330,2018-08-11,Wholesale,7,11.99,2.4,81.53,False
900012972,1103354,2018-08-14,Wholesale,5,179.0,35.8,859.2,False
900012972,1103362,2018-08-15,Retail,3,58.95,0.0,176.85,False
900012972,1103384,2018-08-18,Retail,1,16.99,0.0,16.99,False
900012972,1103389,2018-08-19,Retail,1,167.0,0.0,167.0,False
900012972,1103392,2018-08-20,Retail,1,189.0,0.0,189.0,False
900012972,1103410,2018-08-21,Wholesale,77,189.0,37.8,14515.2,False
900012972,1103411,2018-08-22,Retail,1,27.5,0.0,27.5,False
900012972,1103476,2018-08-30,Wholesale,13,24.95,4.99,319.36,False
900012972,1103484,2018-09-01,Wholesale,12,10.99,2.2,129.68,False
900012972,1103530,2018-09-07,Retail,1,14.99,0.0,14.99,False
900012972,1103535,2018-09-08,Wholesale,5,7.99,1.6,38.35,False
900012972,1103613,2018-09-20,Wholesale,9,89.0,17.8,783.2,False
900012972,1103624,2018-09-23,Wholesale,13,34.99,7.0,447.87,False
900012972,1103658,2018-09-27,Wholesale,4,14.99,3.0,56.96,False
900012972,1103674,2018-09-29,Wholesale,11,883.0,176.6,9536.4,False
900012972,1103677,2018-09-29,Wholesale,69,42.99,8.6,2957.71,False
900012972,1103696,2018-10-03,Retail,1,16.75,0.0,16.75,False
900012972,1103703,2018-10-03,Wholesale,7,24.99,5.0,169.93,False
900012972,1103745,2018-10-11,Wholesale,7,27.5,5.5,187.0,False
900012972,1103751,2018-10-12,Retail,1,699.0,0.0,699.0,False
900012972,1103794,2018-10-18,Retail,1,24.99,0.0,24.99,False
900012972,1103821,2018-10-22,Retail,1,36.99,0.0,36.99,False
900012972,1103850,2018-10-26,Wholesale,10,599.0,119.8,5870.2,False
900012972,1103853,2018-10-27,Wholesale,5,44.95,8.99,215.76,False
900012972,1103873,2018-10-30,Wholesale,5,29.99,6.0,143.95,False
900012972,1103879,2018-10-31,Wholesale,4,12.99,2.6,49.36,False
900012972,1103903,2018-11-04,Retail,1,699.0,0.0,699.0,False
900012972,1103901,2018-11-04,Wholesale,7,4.99,1.0,33.93,False
900012972,1103943,2018-11-11,Wholesale,10,49.0,9.8,480.2,False
900012972,1103955,2018-11-12,Retail,1,13.99,0.0,13.99,False
900012972,1104001,2018-11-18,Wholesale,11,24.99,5.0,269.89,False
900012972,1104010,2018-11-19,Retail,1,8.99,0.0,8.99,False
900012972,1104087,2018-12-04,Wholesale,10,36.99,7.4,362.5,False
900012972,1104164,2018-12-13,Wholesale,43,9.99,2.0,427.57,False
900012972,1104190,2018-12-17,Retail,1,27.5,0.0,27.5,False
900012972,1104195,2018-12-18,Wholesale,7,42.99,8.6,292.33,False
900012972,1104215,2018-12-20,Wholesale,42,119.0,23.8,4974.2,False
900012972,1104261,2018-12-26,Wholesale,12,14.99,3.0,176.88,False
900012972,1104283,2018-12-28,Wholesale,5,13.99,2.8,67.15,False
900012972,1104349,2019-01-06,Retail,1,24.95,0.0,24.95,False
900012972,1104360,2019-01-08,Wholesale,5,58.95,11.79,282.96,False
900012972,1104365,2019-01-09,Retail,1,49.95,0.0,49.95,False
900012972,1104405,2019-01-17,Retail,4,250.0,0.0,1000.0,False
900012972,1104488,2019-02-01,Wholesale,73,399.0,79.8,29047.2,False
900012972,1104504,2019-02-04,Wholesale,12,14.99,3.0,176.88,False
900012972,1104512,2019-02-06,Wholesale,3,189.0,37.8,529.2,False
900012972,1104521,2019-02-07,Wholesale,3,214.0,42.8,599.2,False
900012972,1104528,2019-02-08,Retail,1,15.5,0.0,15.5,False
900012972,1104543,2019-02-11,Retail,1,23.99,0.0,23.99,False
900012972,1104563,2019-02-14,Retail,1,49.95,0.0,49.95,False
900012972,1104598,2019-02-18,Retail,1,42.99,0.0,42.99,False
900012972,1104634,2019-02-23,Retail,1,450.0,0.0,450.0,False
900012972,1104668,2019-02-27,Retail,12,189.0,0.0,2268.0,False
900012972,1104675,2019-02-28,Wholesale,10,8.99,1.8,88.1,False
900012972,1104705,2019-03-03,Wholesale,9,12.0,2.4,105.6,False
900012972,1104713,2019-03-04,Wholesale,8,32.95,6.59,257.01,False
900012972,1104960,2019-04-09,Retail,3,44.95,0.0,134.85,False
900012972,1105078,2019-04-26,Wholesale,9,214.0,42.8,1883.2,False
900012972,1105084,2019-04-27,Wholesale,6,250.0,50.0,1450.0,False
900012972,1105094,2019-04-28,Wholesale,1,14.99,3.0,11.99,False
900012972,1105111,2019-05-02,Retail,1,12.0,0.0,12.0,False
900012972,1105145,2019-05-06,Retail,1,14.99,0.0,14.99,False
900012972,1105148,2019-05-07,Retail,1,42.99,0.0,42.99,False
900012972,1105156,2019-05-08,Wholesale,13,23.99,4.8,307.07,False
900012972,1105207,2019-05-18,Wholesale,5,17.5,3.5,84.0,False
900012972,1105217,2019-05-19,Retail,1,222.0,0.0,222.0,False
900012972,1105228,2019-05-21,Wholesale,6,23.99,4.8,139.14,False
900012972,1105243,2019-05-23,Wholesale,10,16.75,3.35,164.15,False
900012972,1105291,2019-05-29,Retail,1,29.99,0.0,29.99,False
900012972,1105331,2019-06-03,Wholesale,1,32.95,6.59,26.36,False
900012972,1105329,2019-06-03,Wholesale,10,189.0,37.8,1852.2,False
900012972,1105402,2019-06-13,Wholesale,12,250.0,50.0,2950.0,False
900012972,1105434,2019-06-18,Wholesale,4,89.0,17.8,338.2,False
900012972,1105513,2019-06-29,Retail,1,12.0,0.0,12.0,False
900012972,1105546,2019-07-05,Wholesale,9,19.5,3.9,171.6,False
900012972,1105577,2019-07-10,Retail,2,450.0,0.0,900.0,False
900012972,1105631,2019-07-18,Wholesale,8,245.0,49.0,1911.0,False
900012972,1105645,2019-07-20,Wholesale,11,499.0,99.8,5389.2,False
900012972,1105678,2019-07-25,Wholesale,31,455.0,91.0,14014.0,False
900012972,1105692,2019-07-29,Wholesale,9,89.0,17.8,783.2,False
900012972,1105731,2019-08-03,Wholesale,25,499.0,99.8,12375.2,False
900012972,1105742,2019-08-06,Retail,1,19.99,0.0,19.99,False
900012972,1105774,2019-08-10,Wholesale,3,23.99,4.8,67.17,False
900012972,1105804,2019-08-14,Wholesale,6,19.99,4.0,115.94,False
900012972,1105831,2019-08-18,Retail,1,250.0,0.0,250.0,False
900012972,1105835,2019-08-19,Retail,4,245.0,0.0,980.0,False
900012972,1105841,2019-08-19,Wholesale,13,89.0,17.8,1139.2,False
900012972,1105867,2019-08-23,Retail,1,16.75,0.0,16.75,False
900012260,1101162,2017-10-04,Retail,1,49.0,0.0,49.0,False
900012260,1101334,2017-10-28,Wholesale,11,225.0,45.0,2430.0,False
900012260,1101376,2017-11-03,Retail,1,883.0,0.0,883.0,False
900012260,1101433,2017-11-11,Wholesale,10,8.99,1.8,88.1,False
900012260,1101610,2017-12-08,Retail,1,49.0,0.0,49.0,False
900012260,1101710,2017-12-22,Wholesale,12,399.0,79.8,4708.2,False
900012260,1101729,2017-12-25,Wholesale,8,189.0,37.8,1474.2,False
900012260,1101759,2017-12-29,Wholesale,12,69.0,13.8,814.2,False
900012260,1101778,2018-01-02,Wholesale,10,245.0,49.0,2401.0,False
900012260,1101842,2018-01-09,Retail,2,89.0,0.0,178.0,False
900012260,1102220,2018-03-09,Wholesale,6,24.99,5.0,144.94,False
900012260,1102237,2018-03-10,Retail,1,42.99,0.0,42.99,False
900012260,1102349,2018-03-29,Retail,1,189.0,0.0,189.0,False
900012260,1102355,2018-03-30,Wholesale,11,225.0,45.0,2430.0,False
900012260,1102471,2018-04-15,Retail,31,19.5,0.0,604.5,False
900012260,1102517,2018-04-22,Retail,1,899.0,0.0,899.0,False
900012260,1102760,2018-05-27,Wholesale,4,214.0,42.8,813.2,False
900012260,1102843,2018-06-10,Wholesale,8,27.5,5.5,214.5,False
900012260,1102842,2018-06-10,Wholesale,1,12.0,2.4,9.6,False
900012260,1102868,2018-06-13,Wholesale,6,4.99,1.0,28.94,False
900012260,1102961,2018-06-24,Retail,2,250.0,0.0,500.0,False
900012260,1103055,2018-07-07,Wholesale,5,599.0,119.8,2875.2,False
900012260,1103186,2018-07-23,Wholesale,11,29.99,6.0,323.89,False
900012260,1103190,2018-07-24,Wholesale,8,4.99,1.0,38.92,False
900012260,1103383,2018-08-18,Wholesale,13,14.99,3.0,191.87,False
900012260,1103417,2018-08-23,Wholesale,4,24.99,5.0,94.96,False
900012260,1103523,2018-09-07,Wholesale,6,214.0,42.8,1241.2,False
900012260,1103544,2018-09-09,Retail,1,54.0,0.0,54.0,False
900012260,1103776,2018-10-15,Wholesale,96,24.99,5.0,2394.04,False
900012260,1103935,2018-11-10,Retail,1,49.0,0.0,49.0,False
900012260,1103982,2018-11-16,Wholesale,11,8.99,1.8,97.09,False
900012260,1103999,2018-11-18,Wholesale,11,24.99,5.0,269.89,False
900012260,1104024,2018-11-22,Wholesale,8,16.75,3.35,130.65,False
900012260,1104084,2018-12-03,Retail,1,4.99,0.0,4.99,False
900012260,1104085,2018-12-04,Wholesale,10,29.99,6.0,293.9,False
900012260,1104305,2018-12-31,Wholesale,7,7.99,1.6,54.33,False
900012260,1104346,2019-01-06,Retail,1,42.99,0.0,42.99,False
900012260,1104418,2019-01-19,Wholesale,6,549.0,109.8,3184.2,False
900012260,1104459,2019-01-26,Retail,1,24.95,0.0,24.95,False
900012260,1104465,2019-01-27,Wholesale,3,69.0,13.8,193.2,False
900012260,1104533,2019-02-10,Wholesale,7,8.99,1.8,61.13,False
900012260,1104801,2019-03-17,Retail,1,16.99,0.0,16.99,False
900012260,1104906,2019-04-02,Wholesale,5,19.5,3.9,93.6,False
900012260,1104967,2019-04-10,Wholesale,6,32.95,6.59,191.11,False
900012260,1105003,2019-04-14,Retail,1,599.0,0.0,599.0,False
900012260,1105159,2019-05-08,Retail,2,189.0,0.0,378.0,False
900012260,1105313,2019-05-31,Retail,1,8.99,0.0,8.99,False
900012260,1105424,2019-06-16,Wholesale,10,250.0,50.0,2450.0,False
900012260,1105423,2019-06-16,Retail,1,58.95,0.0,58.95,False
900012260,1105556,2019-07-07,Wholesale,9,24.99,5.0,219.91,False
900012260,1105671,2019-07-24,Wholesale,8,684.0,136.8,5335.2,False
900012260,1105727,2019-08-02,Retail,1,189.0,0.0,189.0,False
900012260,1105864,2019-08-23,Wholesale,6,37.99,7.6,220.34,False
900019833,1100977,2017-09-07,Retail,1,14.99,0.0,14.99,False
900019833,1100996,2017-09-11,Wholesale,6,8.99,1.8,52.14,False
900019833,1101008,2017-09-12,Retail,1,13.99,0.0,13.99,False
900019833,1101099,2017-09-25,Retail,1,19.99,0.0,19.99,False
900019833,1101139,2017-10-01,Retail,1,23.99,0.0,23.99,False
900019833,1101190,2017-10-10,Wholesale,54,29.99,6.0,1613.46,False
900019833,1101257,2017-10-19,Wholesale,10,19.99,4.0,195.9,False
900019833,1101283,2017-10-22,Wholesale,3,19.99,4.0,55.97,False
900019833,1101303,2017-10-24,Wholesale,12,8.99,1.8,106.08,False
900019833,1101318,2017-10-26,Wholesale,9,699.0,139.8,6151.2,False
900019833,1101419,2017-11-08,Retail,1,9.99,0.0,9.99,False
900019833,1101457,2017-11-15,Retail,1,7.99,0.0,7.99,False
900019833,1101488,2017-11-21,Wholesale,11,49.0,9.8,529.2,False
900019833,1101542,2017-11-30,Retail,1,24.95,0.0,24.95,False
900019833,1101557,2017-12-01,Retail,1,19.99,0.0,19.99,False
900019833,1101577,2017-12-03,Retail,1,29.99,0.0,29.99,False
900019833,1101727,2017-12-25,Wholesale,10,69.0,13.8,676.2,False
900019833,1101747,2017-12-27,Retail,1,17.5,0.0,17.5,False
900019833,1101750,2017-12-27,Wholesale,44,17.5,3.5,766.5,False
900019833,1101770,2017-12-31,Retail,1,119.0,0.0,119.0,False
900019833,1101829,2018-01-08,Wholesale,8,399.0,79.8,3112.2,False
900019833,1101886,2018-01-16,Wholesale,10,189.0,37.8,1852.2,False
900019833,1101959,2018-01-28,Retail,1,455.0,0.0,455.0,False
900019833,1102030,2018-02-08,Wholesale,95,4.99,1.0,473.05,False
900019833,1102045,2018-02-11,Retail,1,23.99,0.0,23.99,False
900019833,1102082,2018-02-16,Retail,109,23.99,0.0,2614.91,False
900019833,1102092,2018-02-19,Retail,1,250.0,0.0,250.0,False
900019833,1102134,2018-02-25,Retail,1,19.5,0.0,19.5,False
900019833,1102154,2018-02-28,Wholesale,10,225.0,45.0,2205.0,False
900019833,1102162,2018-03-01,Wholesale,12,27.5,5.5,324.5,False
900019833,1102172,2018-03-02,Retail,1,10.99,0.0,10.99,False
900019833,1102182,2018-03-04,Wholesale,6,399.0,79.8,2314.2,False
900019833,1102190,2018-03-05,Wholesale,6,49.95,9.99,289.71,False
900019833,1102322,2018-03-24,Wholesale,12,179.0,35.8,2112.2,False
900019833,1102360,2018-03-30,Wholesale,22,250.0,50.0,5450.0,False
900019833,1102379,2018-04-02,Wholesale,9,29.99,6.0,263.91,False
900019833,1102418,2018-04-07,Retail,1,17.5,0.0,17.5,False
900019833,1102463,2018-04-14,Retail,1,189.0,0.0,189.0,False
900019833,1102568,2018-05-01,Wholesale,6,24.95,4.99,144.71,False
900019833,1102582,2018-05-03,Wholesale,10,19.99,4.0,195.9,False
900019833,1102594,2018-05-04,Wholesale,9,24.95,4.99,219.56,False
900019833,1102706,2018-05-19,Retail,2,883.0,0.0,1766.0,False
900019833,1102764,2018-05-28,Wholesale,12,37.99,7.6,448.28,False
900019833,1102806,2018-06-05,Retail,1,699.0,0.0,699.0,False
900019833,1102826,2018-06-08,Wholesale,12,24.99,5.0,294.88,False
900019833,1102888,2018-06-16,Wholesale,6,44.95,8.99,260.71,False
900019833,1102895,2018-06-17,Wholesale,12,12.0,2.4,141.6,False
900019833,1102905,2018-06-18,Wholesale,4,34.99,7.0,132.96,False
900019833,1102938,2018-06-21,Retail,1,455.0,0.0,455.0,False
900019833,1102977,2018-06-27,Retail,1,189.0,0.0,189.0,False
900019833,1103015,2018-07-01,Retail,1,699.0,0.0,699.0,False
900019833,1103013,2018-07-01,Wholesale,106,11.99,2.4,1268.54,False
900019833,1103104,2018-07-13,Wholesale,11,883.0,176.6,9536.4,False
900019833,1103156,2018-07-19,Retail,1,29.99,0.0,29.99,False
900019833,1103163,2018-07-21,Retail,1,189.0,0.0,189.0,False
900019833,1103224,2018-07-28,Retail,1,8.99,0.0,8.99,False
900019833,1103261,2018-08-02,Retail,1,7.99,0.0,7.99,False
900019833,1103436,2018-08-25,Wholesale,7,15.5,3.1,105.4,False
900019833,1103511,2018-09-05,Retail,1,49.95,0.0,49.95,False
900019833,1103581,2018-09-16,Retail,1,19.99,0.0,19.99,False
900019833,1103587,2018-09-16,Retail,1,499.0,0.0,499.0,False
900019833,1103616,2018-09-20,Retail,1,167.0,0.0,167.0,False
900019833,1103631,2018-09-23,Retail,1,684.0,0.0,684.0,False
900019833,1103671,2018-09-29,Retail,1,8.99,0.0,8.99,False
900019833,1103702,2018-10-03,Retail,1,24.99,0.0,24.99,False
900019833,1103758,2018-10-13,Wholesale,2,49.95,9.99,89.91,False
900019833,1103805,2018-10-20,Wholesale,5,24.95,4.99,119.76,False
900019833,1103827,2018-10-23,Wholesale,7,89.0,17.8,605.2,False
900019833,1103953,2018-11-12,Wholesale,8,13.99,2.8,109.12,False
900019833,1104050,2018-11-28,Wholesale,10,225.0,45.0,2205.0,False
900019833,1104082,2018-12-03,Retail,1,8.99,0.0,8.99,False
900019833,1104131,2018-12-09,Wholesale,4,44.95,8.99,170.81,False
900019833,1104167,2018-12-14,Retail,1,19.99,0.0,19.99,False
900019833,1104226,2018-12-21,Wholesale,4,17.5,3.5,66.5,False
900019833,1104306,2018-12-31,Wholesale,2,19.5,3.9,35.1,False
900019833,1104384,2019-01-11,Retail,1,24.95,0.0,24.95,False
900019833,1104392,2019-01-14,Retail,1,23.99,0.0,23.99,False
900019833,1104450,2019-01-24,Wholesale,9,189.0,37.8,1663.2,False
900019833,1104451,2019-01-25,Wholesale,9,89.0,17.8,783.2,False
900019833,1104546,2019-02-11,Retail,1,12.0,0.0,12.0,False
900019833,1104591,2019-02-17,Wholesale,8,49.0,9.8,382.2,False
900019833,1104640,2019-02-24,Retail,1,8.99,0.0,8.99,False
900019833,1104711,2019-03-04,Retail,1,24.95,0.0,24.95,False
900019833,1104762,2019-03-12,Wholesale,5,29.99,6.0,143.95,False
900019833,1104817,2019-03-19,Wholesale,10,19.99,4.0,195.9,False
900019833,1104822,2019-03-20,Wholesale,13,89.0,17.8,1139.2,False
900019833,1104860,2019-03-26,Retail,1,250.0,0.0,250.0,False
900019833,1104888,2019-03-30,Wholesale,46,49.95,9.99,2287.71,False
900019833,1104980,2019-04-12,Retail,1,44.95,0.0,44.95,False
900019833,1105062,2019-04-24,Retail,1,223.0,0.0,223.0,False
900019833,1105176,2019-05-12,Retail,1,44.95,0.0,44.95,False
900019833,1105213,2019-05-19,Retail,1,14.99,0.0,14.99,False
900019833,1105212,2019-05-19,Retail,1,12.0,0.0,12.0,False
900019833,1105221,2019-05-20,Retail,1,250.0,0.0,250.0,False
900019833,1105305,2019-05-30,Retail,2,450.0,0.0,900.0,False
900019833,1105398,2019-06-12,Retail,1,34.99,0.0,34.99,False
900019833,1105441,2019-06-18,Retail,1,189.0,0.0,189.0,False
900019833,1105481,2019-06-25,Wholesale,7,17.5,3.5,119.0,False
900019833,1105490,2019-06-26,Wholesale,9,8.99,1.8,79.11,False
900019833,1105592,2019-07-13,Retail,1,8.99,0.0,8.99,False
900019833,1105663,2019-07-23,Retail,1,4.99,0.0,4.99,False
900019833,1105674,2019-07-24,Retail,1,69.0,0.0,69.0,False
900019833,1105700,2019-07-29,Retail,1,15.5,0.0,15.5,False
900019833,1105766,2019-08-09,Retail,1,42.99,0.0,42.99,False
900019833,1105771,2019-08-10,Retail,1,23.99,0.0,23.99,False
900019833,1105840,2019-08-19,Retail,1,23.99,0.0,23.99,False
900019833,1105876,2019-08-24,Retail,1,8.99,0.0,8.99,False
900014980,1100949,2017-09-03,Retail,1,13.99,0.0,13.99,False
900014980,1100983,2017-09-08,Retail,24,23.99,0.0,575.76,False
900014980,1101041,2017-09-16,Retail,1,250.0,0.0,250.0,False
900014980,1101052,2017-09-17,Wholesale,81,20.95,4.19,1692.76,False
900014980,1101125,2017-09-29,Retail,1,13.99,0.0,13.99,False
900014980,1101149,2017-10-02,Retail,1,599.0,0.0,599.0,False
900014980,1101218,2017-10-13,Wholesale,8,450.0,90.0,3510.0,False
900014980,1101285,2017-10-22,Retail,1,89.0,0.0,89.0,False
900014980,1101394,2017-11-05,Retail,1,23.99,0.0,23.99,False
900014980,1101408,2017-11-06,Wholesale,6,29.99,6.0,173.94,False
900014980,1101432,2017-11-10,Wholesale,13,44.95,8.99,575.36,False
900014980,1101436,2017-11-11,Retail,1,49.0,0.0,49.0,False
900014980,1101442,2017-11-12,Wholesale,9,450.0,90.0,3960.0,False
900014980,1101440,2017-11-12,Wholesale,9,34.99,7.0,307.91,False
900014980,1101469,2017-11-17,Wholesale,11,189.0,37.8,2041.2,False
900014980,1101486,2017-11-20,Retail,1,49.0,0.0,49.0,False
900014980,1101607,2017-12-07,Retail,1,883.0,0.0,883.0,False
900014980,1101629,2017-12-10,Retail,1,19.5,0.0,19.5,False
900014980,1101652,2017-12-14,Retail,1,8.99,0.0,8.99,False
900014980,1101708,2017-12-21,Retail,1,189.0,0.0,189.0,False
900014980,1101789,2018-01-03,Retail,1,450.0,0.0,450.0,False
900014980,1101836,2018-01-09,Retail,2,684.0,0.0,1368.0,False
900014980,1101853,2018-01-11,Retail,1,225.0,0.0,225.0,False
900014980,1102059,2018-02-14,Wholesale,9,12.0,2.4,105.6,False
900014980,1102094,2018-02-19,Retail,1,250.0,0.0,250.0,False
900014980,1102194,2018-03-05,Wholesale,8,499.0,99.8,3892.2,False
900014980,1102267,2018-03-15,Wholesale,11,49.0,9.8,529.2,False
900014980,1102294,2018-03-19,Wholesale,5,14.99,3.0,71.95,False
900014980,1102307,2018-03-21,Wholesale,104,450.0,90.0,46710.0,False
900014980,1102408,2018-04-06,Wholesale,21,12.0,2.4,249.6,False
900014980,1102443,2018-04-12,Wholesale,4,13.99,2.8,53.16,False
900014980,1102462,2018-04-14,Retail,1,14.99,0.0,14.99,False
900014980,1102474,2018-04-16,Wholesale,13,24.99,5.0,319.87,False
900014980,1102528,2018-04-24,Wholesale,12,37.99,7.6,448.28,False
900014980,1102621,2018-05-08,Wholesale,12,599.0,119.8,7068.2,False
900014980,1102620,2018-05-08,Wholesale,6,49.95,9.99,289.71,False
900014980,1102653,2018-05-12,Retail,1,44.95,0.0,44.95,False
900014980,1102681,2018-05-15,Retail,1,189.0,0.0,189.0,False
900014980,1102746,2018-05-25,Wholesale,6,29.99,6.0,173.94,False
900014980,1102752,2018-05-26,Retail,1,4.99,0.0,4.99,False
900014980,1102805,2018-06-04,Retail,1,7.99,0.0,7.99,False
900014980,1102862,2018-06-12,Wholesale,78,24.95,4.99,1941.11,False
900014980,1102859,2018-06-12,Retail,1,16.99,0.0,16.99,False
900014980,1102943,2018-06-22,Retail,1,42.99,0.0,42.99,False
900014980,1102974,2018-06-26,Retail,1,189.0,0.0,189.0,False
900014980,1102985,2018-06-28,Retail,1,24.95,0.0,24.95,False
900014980,1103012,2018-07-01,Wholesale,9,24.99,5.0,219.91,False
900014980,1103010,2018-07-01,Wholesale,9,16.99,3.4,149.51,False
900014980,1103043,2018-07-05,Retail,1,23.99,0.0,23.99,False
900014980,1103039,2018-07-05,Wholesale,6,14.99,3.0,86.94,False
900014980,1103095,2018-07-12,Wholesale,8,549.0,109.8,4282.2,False
900014980,1103170,2018-07-21,Wholesale,10,42.99,8.6,421.3,False
900014980,1103294,2018-08-06,Retail,1,499.0,0.0,499.0,False
900014980,1103298,2018-08-07,Wholesale,6,8.99,1.8,52.14,False
900014980,1103304,2018-08-08,Retail,1,49.0,0.0,49.0,False
900014980,1103340,2018-08-12,Retail,1,49.0,0.0,49.0,False
900014980,1103368,2018-08-16,Retail,1,8.99,0.0,8.99,False
900014980,1103430,2018-08-24,Wholesale,12,14.99,3.0,176.88,False
900014980,1103434,2018-08-25,Wholesale,10,12.0,2.4,117.6,False
900014980,1103529,2018-09-07,Wholesale,9,29.99,6.0,263.91,False
900014980,1103536,2018-09-08,Wholesale,11,8.99,1.8,97.09,False
900014980,1103552,2018-09-10,Wholesale,12,49.0,9.8,578.2,False
900014980,1103564,2018-09-12,Wholesale,7,42.99,8.6,292.33,False
900014980,1103687,2018-09-30,Wholesale,4,23.99,4.8,91.16,False
900014980,1103698,2018-10-03,Retail,1,883.0,0.0,883.0,False
900014980,1103790,2018-10-17,Retail,1,499.0,0.0,499.0,False
900014980,1103830,2018-10-24,Retail,1,4.99,0.0,4.99,False
900014980,1103858,2018-10-28,Wholesale,10,49.0,9.8,480.2,False
900014980,1103967,2018-11-14,Wholesale,7,14.99,3.0,101.93,False
900014980,1104028,2018-11-23,Wholesale,6,167.0,33.4,968.6,False
900014980,1104045,2018-11-27,Retail,1,684.0,0.0,684.0,False
900014980,1104046,2018-11-27,Wholesale,91,49.0,9.8,4449.2,False
900014980,1104104,2018-12-06,Wholesale,12,450.0,90.0,5310.0,False
900014980,1104152,2018-12-12,Retail,1,69.0,0.0,69.0,False
900014980,1104213,2018-12-20,Wholesale,6,11.99,2.4,69.54,False
900014980,1104258,2018-12-25,Wholesale,77,29.99,6.0,2303.23,False
900014980,1104362,2019-01-09,Wholesale,13,883.0,176.6,11302.4,False
900014980,1104411,2019-01-17,Wholesale,65,599.0,119.8,38815.2,False
900014980,1104428,2019-01-20,Wholesale,11,16.99,3.4,183.49,False
900014980,1104466,2019-01-28,Wholesale,3,8.99,1.8,25.17,False
900014980,1104560,2019-02-14,Wholesale,9,37.99,7.6,334.31,False
900014980,1104571,2019-02-15,Wholesale,8,37.99,7.6,296.32,False
900014980,1104588,2019-02-17,Retail,2,250.0,0.0,500.0,False
900014980,1104620,2019-02-21,Wholesale,7,19.99,4.0,135.93,False
900014980,1104654,2019-02-25,Wholesale,9,34.99,7.0,307.91,False
900014980,1104687,2019-03-01,Wholesale,3,12.99,2.6,36.37,False
900014980,1104734,2019-03-08,Retail,1,29.99,0.0,29.99,False
900014980,1104814,2019-03-19,Wholesale,12,12.0,2.4,141.6,False
900014980,1104824,2019-03-20,Retail,2,214.0,0.0,428.0,False
900014980,1104858,2019-03-26,Wholesale,5,4.99,1.0,23.95,False
900014980,1104890,2019-03-31,Wholesale,8,12.0,2.4,93.6,False
900014980,1104939,2019-04-06,Wholesale,10,189.0,37.8,1852.2,False
900014980,1104947,2019-04-07,Wholesale,9,23.99,4.8,211.11,False
900014980,1105002,2019-04-14,Wholesale,64,49.95,9.99,3186.81,False
900014980,1105048,2019-04-21,Retail,1,8.99,0.0,8.99,False
900014980,1105080,2019-04-26,Retail,76,395.0,0.0,30020.0,False
900014980,1105180,2019-05-13,Wholesale,4,8.99,1.8,34.16,False
900014980,1105211,2019-05-19,Wholesale,6,245.0,49.0,1421.0,False
900014980,1105275,2019-05-27,Wholesale,8,12.0,2.4,93.6,False
900014980,1105326,2019-06-02,Wholesale,10,34.99,7.0,342.9,False
